C3,C4,Timestamp
-124543.22720089284,-101819.54971784947,1747829865.165801
-124525.74813672878,-101811.77131077902,1747829865.172819
-124541.8413927366,-101815.63816256978,1747829865.180822
-124520.78604945971,-101803.05413044145,1747829865.190847
-124536.65578802298,-101808.35149387736,1747829865.197856
-124521.38954656,-101799.74607226206,1747829865.204872
-124535.18057288893,-101804.79756650896,1747829865.212875
-124521.32249132663,-101795.38748209328,1747829865.221864
-124530.06202340867,-101798.20380189465,1747829865.230886
-124521.16602911545,-101790.93948494668,1747829865.237916
-124522.35067157158,-101789.06193841243,1747829865.244948
-124513.45467727837,-101778.64602549626,1747829865.25497
-124517.3438808136,-101782.55758077593,1747829865.261969
-124514.7957819457,-101775.49442952806,1747829865.268971
-124513.32056681164,-101776.9249411732,1747829865.278926
-124513.20880808936,-101769.5265137585,1747829865.284909
-124504.15635158496,-101765.8161241789,1747829865.293957
-124510.70541271036,-101762.70923169963,1747829865.302955
-124500.82594166113,-101760.42935376518,1747829865.310994
-124510.25837782126,-101758.4176967642,1747829865.317959
-124498.38960151549,-101755.6684321962,1747829865.325097
-124507.86674116454,-101752.49448448354,1747829865.33302
-124490.34297351158,-101745.00665009102,1747829865.343014
-124505.31864229664,-101746.8171413919,1747829865.350014
-124488.84540663307,-101740.42454247767,1747829865.357105
-124501.25062480578,-101739.79869363293,1747829865.365097
-124480.95524084035,-101729.00280106101,1747829865.37413
-124495.79679915868,-101731.8638243513,1747829865.382134
-124479.21180477284,-101723.61603064729,1747829865.391148
-124492.42168574593,-101726.6111644043,1747829865.39715
-124477.08838904959,-101717.49165266653,1747829865.405227
-124485.71616240933,-101718.00574278901,1747829865.41323
-124475.50141519326,-101711.63549561924,1747829865.420274
-124486.54317695418,-101716.99991428852,1747829865.428267
-124478.25067976126,-101709.69089385163,1747829865.437267
-124481.67049666292,-101710.47320490757,1747829865.445269
-124476.44018846039,-101703.0524257484,1747829865.452277
-124479.18945302839,-101706.38283567225,1747829865.463286
-124473.31094423664,-101695.38577740024,1747829865.470302
-124471.36634246903,-101696.79393730091,1747829865.476274
-124478.7871216282,-101696.57041985636,1747829865.485319
-124474.04855180366,-101697.7550623125,1747829865.49335
-124477.69188614989,-101691.36246339828,1747829865.502337
-124469.19822325686,-101690.73661455353,1747829865.509359
-124475.881394849,-101685.66276856218,1747829865.516362
-124461.03983653068,-101680.41010861518,1747829865.525388
-124472.23806050279,-101678.62196905876,1747829865.532396
-124457.66472311792,-101674.19632365661,1747829865.540374
-124468.10298777855,-101671.58116955533,1747829865.549413
-124451.51799339271,-101664.87564621874,1747829865.558422
-124467.18656625588,-101667.82607648685,1747829865.565432
-124447.40527241294,-101657.45486705958,1747829865.573433
-124462.00096154225,-101660.47235256105,1747829865.582422
-124446.84647880156,-101653.09627689079,1747829865.589472
-124460.16811849692,-101656.5384455369,1747829865.596487
-124446.33238867909,-101648.53652102192,1747829865.604467
-124456.01069402823,-101650.45877104507,1747829865.613517
-124443.40431015544,-101641.04868662938,1747829865.620544
-124451.74151083727,-101644.53555876442,1747829865.62852
-124440.83385954308,-101634.09729410379,1747829865.637576
-124447.51703113521,-101638.63469822821,1747829865.644571
-124442.33142642159,-101630.69982894657,1747829865.654551
-124439.76097580923,-101629.15755857916,1747829865.660533
-124437.23522868578,-101620.99917185298,1747829865.671599
-124430.46265011582,-101618.16050030715,1747829865.677602
-124432.87663851699,-101612.52786070442,1747829865.684622
-124423.39949886793,-101609.48802345849,1747829865.692637
-124432.54136235015,-101608.39278798018,1747829865.700639
-124423.75712677922,-101607.87869785771,1747829865.709631
-124434.93299900688,-101607.02933156841,1747829865.716662
-124418.34800462103,-101599.89912508716,1747829865.725673
-124431.0661472161,-101599.45209019806,1747829865.732649
-124412.3130336181,-101590.89137207168,1747829865.742683
-124426.97577798078,-101592.36658720573,1747829865.748696
-124410.18961789485,-101585.37049119122,1747829865.756738
-124419.80086801063,-101582.35300568974,1747829865.764735
-124402.70178350233,-101574.17226721911,1747829865.772759
-124416.78338250917,-101576.94388353157,1747829865.781759
-124401.8077137241,-101569.45604913903,1747829865.788749
-124413.07299292959,-101571.3782991622,1747829865.797796
-124400.57836777908,-101564.33749965877,1747829865.806788
-124408.89321671645,-101565.63390083717,1747829865.813824
-124398.25378635572,-101557.67667981109,1747829865.820838
-124402.45591431331,-101557.45316236654,1747829865.828833
-124393.09053338654,-101548.04307795085,1747829865.837869
-124395.16924562088,-101548.82538900679,1747829865.843877
-124391.68237348586,-101541.89634822564,1747829865.856881
-124389.46955078478,-101541.31520286981,1747829865.86289
-124392.50938803071,-101538.36477260171,1747829865.869866
-124388.01668739518,-101538.32006911279,1747829865.87694
-124391.52591127467,-101532.84389172125,1747829865.88394
-124380.21592858028,-101528.4182463191,1747829865.892915
-124387.90492867291,-101525.28900209535,1747829865.90096
-124377.04198086764,-101523.0091241609,1747829865.908967
-124386.98850715024,-101520.63983924864,1747829865.915989
-124374.58328897755,-101518.02468514738,1747829865.925
-124385.89327167193,-101516.12478686868,1747829865.933001
-124369.59884996401,-101510.13451935464,1747829865.940045
-124386.83204493906,-101514.18018510107,1747829865.949041
-124366.849585396,-101503.85367916271,1747829865.957067
-124381.13235010295,-101506.02179837487,1747829865.964088
-124361.32870451554,-101494.89062963614,1747829865.972106
-124376.81846342307,-101499.4056820161,1747829865.981087
-124360.63580043743,-101490.12970806715,1747829865.99111
-124372.9516116323,-101493.75069066891,1747829865.998101
-124358.91471611438,-101484.4523649755,1747829866.004159
-124372.01283836519,-101491.06848133427,1747829866.013144
-124361.66398068238,-101482.70892890799,1747829866.020137
-124363.02743709415,-101480.63021667364,1747829866.028156
-124356.85835562448,-101473.47765844794,1747829866.037255
-124355.87487886846,-101471.91303633607,1747829866.045255
-124355.29373351262,-101467.37563221165,1747829866.053216
-124352.58917243352,-101467.01800430036,1747829866.06026
-124353.63970442292,-101461.36301295317,1747829866.069232
-124347.69414039781,-101460.4018879416,1747829866.086282
-124351.29277125512,-101455.05982101678,1747829866.093278
-124342.41912870636,-101453.40579192709,1747829866.09929
-124355.31608525707,-101455.28333846133,1747829866.106304
-124338.30640772659,-101447.10259999069,1747829866.113321
-124347.4035677199,-101443.5933761112,1747829866.119332
-124333.12080301295,-101439.41359989806,1747829866.12629
-124345.25780025218,-101438.34071616421,1747829866.133338
-124327.75638434368,-101431.21050968296,1747829866.140353
-124343.98375081822,-101434.25034692888,1747829866.148357
-124323.57660813053,-101423.63326831261,1747829866.157386
-124339.96043681627,-101427.9918584814,1747829866.166393
-124322.57077963004,-101419.16291942155,1747829866.173403
-124337.90407632639,-101423.70032354599,1747829866.181358
-124320.06738425106,-101412.85972748515,1747829866.188444
-124335.8477158365,-101420.30285838876,1747829866.196417
-124320.04503250659,-101408.79170999429,1747829866.204457
-124328.65045412189,-101411.51862281784,1747829866.213465
-124319.26272145066,-101403.58375353621,1747829866.220477
-124322.43666916332,-101403.76256749184,1747829866.228504
-124314.88177953742,-101394.687759243,1747829866.23646
-124319.75445982868,-101399.76160523435,1747829866.24352
-124317.00519526067,-101392.54199177527,1747829866.252544
-124314.94883477078,-101393.50311678686,1747829866.260518
-124317.98867201671,-101389.32334057371,1747829866.26856
-124310.1432097129,-101387.08816612819,1747829866.276542
-124310.81376204656,-101378.10276485715,1747829866.285568
-124301.7836572866,-101376.80636367874,1747829866.292566
-124307.4386486338,-101371.03961360927,1747829866.299598
-124293.5358635826,-101366.32339552921,1747829866.308596
-124306.90220676687,-101367.19511356296,1747829866.316623
-124292.84295950449,-101363.30591002773,1747829866.324599
-124304.57762534352,-101361.98715710487,1747829866.331681
-124289.49019783619,-101357.20388379144,1747829866.34065
-124302.5436165981,-101357.4721047249,1747829866.34865
-124282.87408147742,-101347.3691162311,1747829866.355666
-124296.97803222873,-101349.67134591,1747829866.3647
-124280.37068609842,-101341.08827603917,1747829866.372699
-124298.56500608505,-101348.97844183189,1747829866.380706
-124282.04706693257,-101338.69663938244,1747829866.387743
-124295.34635488348,-101344.0163545628,1747829866.396724
-124279.23074713121,-101331.74524685685,1747829866.404787
-124287.23267164621,-101334.40510444703,1747829866.411769
-124276.54853779657,-101324.43622641996,1747829866.420774
-124282.7846744996,-101328.52659565528,1747829866.428786
-124275.16272964035,-101318.64712460604,1747829866.435819
-124276.90616570786,-101321.35168568512,1747829866.443819
-124276.25796511865,-101315.67434259348,1747829866.453812
-124270.02182841561,-101313.0144850033,1747829866.460818
-124272.01113367215,-101307.24773493383,1747829866.467838
-124265.43972080229,-101306.80070004473,1747829866.475854
-124271.27352610511,-101302.50916510931,1747829866.484866
-124259.74002596618,-101298.910534252,1747829866.491871
-124268.90424119285,-101296.47419410637,1747829866.501909
-124255.96258115323,-101293.2108394159,1747829866.508899
-124269.19481387078,-101293.657874305,1747829866.517912
-124252.09572936247,-101286.5053160793,1747829866.524937
-124265.23855510219,-101286.7064817794,1747829866.533945
-124246.55249673755,-101278.12341190856,1747829866.540959
-124263.36100856794,-101282.28083637725,1747829866.547945
-124245.2784473036,-101273.60835952859,1747829866.555934
-124256.20845034224,-101273.16132463948,1747829866.564979
-124243.579714725,-101268.35569958159,1747829866.573024
-124255.73906370868,-101270.79203972722,1747829866.580035
-124239.55640072304,-101260.13025762205,1747829866.594017
-124250.1287758504,-101263.61712975707,1747829866.60006
-124240.18224956779,-101256.62103374256,1747829866.60709
-124244.36202578092,-101256.24105408681,1747829866.613072
-124233.6778919313,-101245.98160338184,1747829866.621103
-124240.18224956779,-101250.76487669526,1747829866.629083
-124235.48838323216,-101243.41115276948,1747829866.636093
-124237.50004023315,-101246.62980397104,1747829866.644101
-124236.44950824375,-101239.81252191217,1747829866.652149
-124233.05204308654,-101240.57248122364,1747829866.660153
-124236.51656347711,-101235.83391139912,1747829866.668193
-124226.10065056094,-101232.14587356399,1747829866.682237
-124232.35913900843,-101228.12255956203,1747829866.688228
-124217.96461557921,-101222.15464379247,1747829866.695232
-124230.66040642983,-101222.82519612613,1747829866.70124
-124216.0200138116,-101217.90781234596,1747829866.708241
-124231.2192000412,-101220.23239376931,1747829866.716256
-124213.38250796587,-101212.81161461015,1747829866.725281
-124226.68179591678,-101213.25864949926,1747829866.732294
-124210.65559514232,-101207.22367849633,1747829866.74129
-124224.20075228224,-101208.45302444138,1747829866.748294
-124206.40876369581,-101199.86995457053,1747829866.756297
-124220.02097606909,-101202.35099820507,1747829866.764328
-124202.83248458296,-101192.5385823892,1747829866.772316
-124214.03070855507,-101194.55023939017,1747829866.781346
-124201.35726944891,-101187.2859224422,1747829866.788361
-124206.65463288482,-101185.76600381924,1747829866.798373
-124197.19984498023,-101178.81461129364,1747829866.804392
-124206.60992939591,-101184.35784391855,1747829866.813392
-124198.98798453665,-101176.40062289246,1747829866.820403
-124200.93258630426,-101177.33939615959,1747829866.827395
-124198.89857755884,-101171.9302740014,1747829866.837436
-124195.12113274589,-101170.16448618943,1747829866.844427
-124194.47293215668,-101163.32485238611,1747829866.851444
-124189.66730709879,-101163.23544540828,1747829866.859462
-124193.53415888955,-101158.58628256158,1747829866.873517
-124182.49239712863,-101154.60767204854,1747829866.879496
-124192.93066178927,-101153.9818232038,1747829866.886499
-124179.74313256063,-101149.8243987351,1747829866.894501
-124191.58955712194,-101149.51147431272,1747829866.901498
-124174.35636214691,-101142.0683434091,1747829866.907553
-124185.10755122991,-101139.98963117477,1747829866.915562
-124171.67415281227,-101136.7709799732,1747829866.924588
-124185.48753088564,-101137.66504975142,1747829866.932597
-124167.91905974378,-101129.99840140324,1747829866.939609
-124183.29705992903,-101133.37351481599,1747829866.947614
-124162.53228933005,-101121.1247588545,1747829866.956609
-124174.82574878047,-101122.89054666646,1747829866.96565
-124160.87826024035,-101115.82739541859,1747829866.971657
-124171.808263279,-101118.30843905311,1747829866.981661
-124157.7043125277,-101108.8089476596,1747829866.988683
-124168.34374288844,-101113.5698692286,1747829866.995696
-124156.16204216029,-101103.24336329024,1747829867.003702
-124162.5546410745,-101106.4620144918,1747829867.012702
-124152.27283862507,-101095.21908703078,1747829867.020738
-124156.27380088257,-101099.08593882155,1747829867.027744
-124149.56827754597,-101088.22299101627,1747829867.03576
-124147.69073101172,-101088.87119160547,1747829867.045752
-124151.62463803586,-101086.18898227085,1747829867.052759
-124145.74612924411,-101085.607836915,1747829867.05976
-124154.79858574852,-101085.361967726,1747829867.067806
-124144.51678329907,-101082.56799966909,1747829867.076818
-124149.76944324607,-101076.93536006635,1747829867.083825
-124137.14070762882,-101073.26967397568,1747829867.091834
-124148.87537346786,-101072.62147338648,1747829867.105861
-124132.33508257093,-101066.27357796117,1747829867.112884
-124145.29909435501,-101066.18417098334,1747829867.11886
-124128.33412031343,-101059.47864764676,1747829867.125881
-124141.52164954206,-101059.85862730248,1747829867.132888
-124124.8472481784,-101052.68371733233,1747829867.139924
-124137.54303902901,-101053.48838013272,1747829867.146978
-124118.20878007518,-101042.73719104973,1747829867.155916
-124133.2515040936,-101047.47576087425,1747829867.16396
-124118.99109113112,-101039.6973538038,1747829867.171941
-124129.20583834719,-101041.75371429369,1747829867.180003
-124115.61597771836,-101032.36598162247,1747829867.189989
-124124.8919516673,-101036.23283341323,1747829867.196981
-124114.87837015133,-101027.33683912002,1747829867.205002
-124115.70538469618,-101025.68281003032,1747829867.214035
-124113.22434106164,-101021.74890300618,1747829867.220033
-124117.49352425261,-101026.53217631963,1747829867.228054
-124116.68886145222,-101021.07835067253,1747829867.236067
-124112.95612012818,-101020.63131578342,1747829867.244052
-124111.88323639432,-101012.0929494015,1747829867.252107
-124107.30112878098,-101013.21053662426,1747829867.26012
-124113.17963757273,-101009.3436848335,1747829867.268138
-124099.9921083441,-101004.02396965314,1747829867.277145
-124110.296262538,-101002.74992021918,1747829867.28415
-124096.14760829779,-100997.74312946119,1747829867.292235
-124107.52464622553,-100996.67024572733,1747829867.299219
-124093.13012279633,-100992.35635904747,1747829867.308234
-124105.55769271347,-100991.68580671381,1747829867.31622
-124088.05627680497,-100984.39913802137,1747829867.32425
-124103.90366362377,-100987.46132701176,1747829867.332233
-124086.31284073745,-100979.57116121902,1747829867.341207
-124101.13204731132,-100982.74510893167,1747829867.348239
-124084.79292211449,-100974.31850127204,1747829867.355259
-124096.30407050898,-100976.17369606181,1747829867.364279
-124081.06018079046,-100967.0318325796,1747829867.373285
-124092.16899778474,-100970.56340820354,1747829867.380287
-124079.1379307673,-100960.9298063433,1747829867.38733
-124084.6364599033,-100961.64506216587,1747829867.395317
-124077.68506737771,-100955.29716674057,1747829867.40734
-124082.22247150213,-100958.04643130857,1747829867.413363
-124075.42754118772,-100948.77045735961,1747829867.420357
-124077.10392202187,-100951.58677716098,1747829867.428373
-124076.92510806622,-100946.04354453606,1747829867.435396
-124071.60539288586,-100944.65773637984,1747829867.444375
-124071.82891033041,-100937.10284675394,1747829867.453386
-124064.67635210471,-100936.20877697573,1747829867.46142
-124069.41492192924,-100930.75495132864,1747829867.468445
-124058.86489854634,-100928.40801816083,1747829867.47543
-124068.81142482895,-100926.41871290431,1747829867.484476
-124052.71816882113,-100920.11552096791,1747829867.493476
-124064.51988989353,-100919.17674770078,1747829867.500482
-124048.65015133026,-100913.78997728706,1747829867.507468
-124064.788110827,-100916.8745180219,1747829867.516484
-124045.65501757324,-100908.02322721759,1747829867.52555
-124059.87072704683,-100910.07958770747,1747829867.534563
-124041.98933148257,-100901.38475911436,1747829867.541529
-124055.89211653378,-100903.79874751554,1747829867.548607
-124037.85425875835,-100893.51694506609,1747829867.555577
-124052.60641009884,-100898.65784629082,1747829867.563576
-124038.16718318072,-100889.85125897542,1747829867.572609
-124049.52186936402,-100894.23220088867,1747829867.579626
-124037.65309305825,-100885.06798566198,1747829867.587634
-124043.93393325018,-100887.2137531297,1747829867.595636
-124038.41305236972,-100881.60346527142,1747829867.603671
-124039.62004657032,-100881.62581701587,1747829867.611664
-124034.76971802351,-100873.73565122315,1747829867.620686
-124035.10499419035,-100876.19434311324,1747829867.629688
-124035.59673256836,-100870.89697967733,1747829867.636687
-124027.88538073128,-100867.83479068695,1747829867.643717
-124030.43347959919,-100861.71041270619,1747829867.651727
-124021.15750565023,-100859.58699698294,1747829867.659728
-124029.91938947671,-100857.64239521533,1747829867.667722
-124017.26830211502,-100853.79789516902,1747829867.675763
-124027.84067724236,-100852.27797654606,1747829867.683762
-124011.59095902336,-100845.77361890956,1747829867.692842
-124024.6220260408,-100846.01948809857,1747829867.699806
-124008.3723078218,-100839.91746186226,1747829867.707814
-124021.20220913914,-100839.89511011781,1747829867.714828
-124004.05842114192,-100832.76490363658,1747829867.722847
-124020.66576727222,-100837.19054903871,1747829867.731865
-124001.51032227401,-100826.93109833373,1747829867.739873
-124013.66967125771,-100828.2945547455,1747829867.746882
-123999.90099667324,-100821.83490059793,1747829867.754865
-124011.74742123454,-100824.83003435493,1747829867.763929
-123999.3645548063,-100817.43160694023,1747829867.771919
-124008.12643863278,-100819.89029883032,1747829867.778929
-123993.77661869249,-100807.79800508,1747829867.787933
-123997.4646565276,-100808.11092950236,1747829867.795959
-123991.47438901359,-100801.31599918795,1747829867.804994
-123993.39663903674,-100802.81356606646,1747829867.811979
-123988.43455176766,-100794.20814445117,1747829867.81999
-123987.89810990074,-100796.19744970769,1747829867.826994
-123984.05360985443,-100785.64742632478,1747829867.835023
-123982.04195285344,-100788.82137403743,1747829867.844007
-123985.59588022184,-100783.45695536816,1747829867.852062
-123975.55994696141,-100780.79709777798,1747829867.860059
-123983.78538892095,-100778.11488844335,1747829867.867099
-123972.43070273766,-100775.8350105089,1747829867.876079
-123982.98072612057,-100774.11392618585,1747829867.883094
-123965.72517940107,-100766.82725749341,1747829867.893096
-123978.39861850723,-100766.71549877114,1747829867.900086
-123961.34423748784,-100759.89821671227,1747829867.908112
-123978.48802548504,-100764.39091734779,1747829867.926198
-123960.78544387645,-100756.50075155507,1747829867.933209
-123972.29659227093,-100756.27723411052,1747829867.93923
-123955.77865311845,-100748.27530959551,1747829867.94622
-123967.49096721305,-100749.57171077392,1747829867.952208
-123953.14114727273,-100741.90506242575,1747829867.959216
-123964.51818520049,-100745.0790101384,1747829867.965223
-123951.50946992749,-100736.40653328974,1747829867.972248
-123960.65133340971,-100739.89340542477,1747829867.979221
-123948.93901931513,-100729.81276867543,1747829867.988276
-123953.11879552828,-100731.19857683165,1747829867.994291
-123948.1567082592,-100724.89538489525,1747829868.006293
-123950.61540014928,-100727.64464946325,1747829868.012304
-123946.88265882524,-100719.64272494827,1747829868.020329
-123946.92736231416,-100722.74961742754,1747829868.028348
-123943.46284192358,-100712.28900102247,1747829868.035383
-123939.28306571044,-100713.98773360107,1747829868.044354
-123943.99928379052,-100708.93623935417,1747829868.050379
-123935.86324880878,-100708.8244806319,1747829868.059372
-123945.16157450218,-100706.79047188646,1747829868.067396
-123926.81079230439,-100697.8721258488,1747829868.075423
-123937.27140870946,-100695.99457931455,1747829868.083424
-123920.06056547888,-100688.81966934439,1747829868.091384
-123936.26558020897,-100692.0159688015,1747829868.101418
-123917.91479801117,-100683.90228556423,1747829868.108451
-123933.38220517425,-100687.03152978797,1747829868.115485
-123916.70780381058,-100679.90132330672,1747829868.124479
-123930.9011615397,-100682.67293961918,1747829868.13249
-123913.06446946437,-100673.0616895034,1747829868.139527
-123926.11788822626,-100676.32504419387,1747829868.147493
-123912.63978631972,-100668.8595615458,1747829868.155525
-123924.5979696033,-100673.28520694796,1747829868.162548
-123912.01393747497,-100664.255102188,1747829868.171537
-123921.55813235739,-100668.77015456799,1747829868.179566
-123912.50567585298,-100660.63411958625,1747829868.187556
-123915.746678799,-100661.72935506456,1747829868.194593
-123910.94105374112,-100654.88972126124,1747829868.203618
-123909.44348686261,-100654.21916892758,1747829868.212629
-123909.37643162924,-100649.34648863632,1747829868.218632
-123905.91191123867,-100649.61470956978,1747829868.228649
-123908.30354789538,-100644.58556706733,1747829868.235647
-123899.56401581336,-100642.0598199439,1747829868.242667
-123903.90025423768,-100636.4048285967,1747829868.250644
-123894.6913355221,-100635.39900009621,1747829868.25966
-123901.7991902589,-100630.92865120515,1747829868.267698
-123886.82352147384,-100625.72069474705,1747829868.274704
-123902.69326003711,-100628.98404943754,1747829868.282659
-123883.58251852782,-100620.08805514433,1747829868.292661
-123898.26761463495,-100622.01030516748,1747829868.299738
-123876.87699519123,-100610.61091549527,1747829868.306693
-123890.80213198689,-100612.13083411823,1747829868.31675
-123875.24531784598,-100605.98410439302,1747829868.323709
-123887.6952395076,-100607.41461603816,1747829868.330711
-123871.13259686621,-100598.58567697831,1747829868.33874
-123882.2861173494,-100600.37381653475,1747829868.347882
-123870.21617534354,-100593.82475540934,1747829868.355784
-123878.01693415844,-100594.8976391432,1747829868.362847
-123863.0859688623,-100582.80534539287,1747829868.370804
-123871.95961141106,-100587.5886187063,1747829868.379865
-123865.07527411882,-100580.63722618071,1747829868.386867
-123870.59615499928,-100585.12992681623,1747829868.394886
-123863.82357642932,-100575.71984240053,1747829868.40594
-123865.92464040812,-100579.65374942467,1747829868.412915
-123863.91298340715,-100572.07650805432,1747829868.418938
-123856.738073437,-100569.46135395305,1747829868.429969
-123860.76138743895,-100565.21452250655,1747829868.436975
-123851.3289512788,-100562.59936840528,1747829868.442964
-123855.17345132513,-100556.07265902433,1747829868.451023
-123842.83528838579,-100552.29521421138,1747829868.460059
-123855.19580306958,-100552.76460084494,1747829868.467078
-123841.29301801838,-100548.69658335407,1747829868.47506
-123853.34060827979,-100547.80251357587,1747829868.483085
-123837.71673890552,-100542.37103967322,1747829868.492097
-123853.11709083524,-100545.00854551894,1747829868.4991
-123835.95095109356,-100538.0348012489,1747829868.507086
-123851.6865791901,-100541.52167338392,1747829868.521141
-123833.73812839248,-100532.69273432407,1747829868.528068
-123844.80224189787,-100533.13976921317,1747829868.534158
-123828.86544810122,-100524.44494062006,1747829868.541115
-123837.87320111672,-100524.55669934234,1747829868.548176
-123825.46798294401,-100517.24767890545,1747829868.555156
-123837.3814627387,-100522.81326327483,1747829868.563222
-123822.6293113982,-100510.34098986877,1747829868.5712
-123828.5748754233,-100512.62086780321,1747829868.57921
-123819.90239857465,-100503.43430083207,1747829868.588199
-123823.05399454285,-100506.09415842226,1747829868.59422
-123818.24836948495,-100497.84636471825,1747829868.603262
-123820.64000614168,-100502.54023105386,1747829868.611286
-123820.75176486395,-100496.50526005094,1747829868.625286
-123815.49910491695,-100496.46055656201,1747829868.632295
-123820.30472997484,-100492.54900128234,1747829868.638301
-123811.29697695935,-100490.62675125919,1747829868.64532
-123816.79550609535,-100485.6646639901,1747829868.652337
-123805.37376467869,-100483.09421337774,1747829868.659344
-123813.59920663825,-100479.36147205372,1747829868.667352
-123801.3728024212,-100477.10394586372,1747829868.674393
-123811.60990138173,-100474.30997780681,1747829868.68337
-123796.36601166321,-100469.6161114712,1747829868.692407
-123811.56519789282,-100471.98539638346,1747829868.700389
-123796.45541864102,-100466.88919864765,1747829868.706381
-123807.45247691304,-100465.8610184027,1747829868.717422
-123787.6711830701,-100455.1545328086,1747829868.726428
-123802.2221687105,-100459.04373634384,1747829868.733461
-123785.79363653585,-100449.67835541707,1747829868.739478
-123796.1201424742,-100451.5111984624,1747829868.747477
-123784.27371791289,-100444.53745419234,1747829868.754491
-123791.4709796275,-100445.87855885967,1747829868.762505
-123782.82085452329,-100439.17303552307,1747829868.772511
-123789.12404645969,-100442.57050068027,1747829868.779525
-123780.54097658885,-100432.84749184221,1747829868.78655
-123781.03271496687,-100433.38393370915,1747829868.794584
-123779.08811319925,-100427.5054249174,1747829868.80353
-123776.24944165343,-100427.68423887304,1747829868.811564
-123777.97052597649,-100422.67744811505,1747829868.818597
-123772.58375556277,-100422.6997998595,1747829868.832623
-123775.48948234195,-100416.57542187875,1747829868.838618
-123768.04635143833,-100416.70953234549,1747829868.845643
-123774.41659860809,-100412.01566600987,1747829868.852652
-123762.88309846916,-100409.64638109761,1747829868.859631
-123775.35537187522,-100409.66873284207,1747829868.868684
-123760.84908972372,-100405.26543918437,1747829868.875717
-123774.50600558592,-100406.22656419594,1747829868.882706
-123754.56824953179,-100396.48120361342,1747829868.891658
-123768.22516539397,-100397.5987908362,1747829868.898714
-123751.5060605414,-100390.75915703287,1747829868.907745
-123765.38649384816,-100392.9943314784,1747829868.914765
-123749.6061622627,-100385.61825580815,1747829868.923772
-123762.19019439105,-100388.1440029316,1747829868.930783
-123744.1076331267,-100376.63285453712,1747829868.938803
-123755.81994722129,-100380.5891133057,1747829868.947817
-123743.2582668374,-100371.93898820151,1747829868.953814
-123753.47301405348,-100376.96813070394,1747829868.962826
-123742.6547697371,-100367.35688058817,1747829868.970831
-123748.46622329549,-100371.11197365666,1747829868.97885
-123743.41472904859,-100364.2946915978,1747829868.986864
-123743.99587440443,-100365.72520324292,1747829868.996876
-123739.9055051691,-100356.89626418309,1747829869.003905
-123742.25243833692,-100362.8865316971,1747829869.009912
-123743.34767381522,-100356.42687754951,1747829869.018929
-123734.36227254418,-100353.52115077034,1747829869.02694
-123738.25147607941,-100347.82145593423,1747829869.035966
-123726.203885818,-100344.04401112128,1747829869.043941
-123734.58578998873,-100340.91476689753,1747829869.050959
-123719.72187992596,-100335.50564473936,1747829869.058999
-123731.79182193182,-100335.05860985025,1747829869.069978
-123717.71022292499,-100331.21410980393,1747829869.076018
-123731.6577114651,-100332.24229004887,1747829869.083023
-123711.74230715542,-100322.36281899964,1747829869.091029
-123725.66744395107,-100323.81568238924,1747829869.100067
-123708.52365595385,-100316.1266822966,1747829869.107054
-123721.71118518249,-100317.89247010858,1747829869.115082
-123702.68985065102,-100306.73894962537,1747829869.1221
-123713.41868798956,-100307.85653684814,1747829869.133104
-123700.36526922767,-100300.70397862243,1747829869.140127
-123710.35649899919,-100303.54265016827,1747829869.147207
-123700.70054539449,-100297.3288652097,1747829869.154205
-123708.79187688732,-100300.99455130036,1747829869.163196
-123697.50424593738,-100290.19865872845,1747829869.171206
-123701.97459482844,-100293.21614422991,1747829869.181213
-123698.21950175996,-100287.13646973806,1747829869.188201
-123698.33126048223,-100288.79049882776,1747829869.19521
-123698.84535060471,-100283.89546679205,1747829869.205232
-123695.13496102512,-100284.70012959244,1747829869.212246
-123696.27489999235,-100277.83814404467,1747829869.219264
-123686.57424289874,-100274.86536203211,1747829869.22826
-123696.63252790362,-100274.79830679874,1747829869.23427
-123683.2438329749,-100270.08208871867,1747829869.242302
-123693.19035925751,-100268.18219043997,1747829869.251295
-123678.81818757275,-100263.71184154891,1747829869.258279
-123693.68209763552,-100265.85760901662,1747829869.267346
-123676.0912747492,-100258.68269904646,1747829869.274359
-123690.73166736742,-100260.35907988061,1747829869.283357
-123673.00673401437,-100252.87124548809,1747829869.290357
-123686.5965946432,-100254.05588794421,1747829869.298385
-123669.43045490152,-100246.12101866258,1747829869.307392
-123684.36142019766,-100250.18903615345,1747829869.314412
-123668.93871652351,-100242.410629083,1747829869.32242
-123682.50622540788,-100246.97038495188,1747829869.330433
-123662.00967574236,-100232.08412314465,1747829869.341442
-123672.91732703654,-100236.35330633562,1747829869.347458
-123662.188489698,-100228.44078879843,1747829869.354479
-123670.34687642418,-100232.57586152267,1747829869.363477
-123659.86390827465,-100222.18230035095,1747829869.371486
-123662.52376586483,-100223.83632944064,1747829869.378491
-123659.01454198535,-100217.26491657078,1747829869.386523
-123660.51210886386,-100220.7517887058,1747829869.39552
-123657.11464370665,-100211.36405603458,1747829869.402533
-123650.36441688114,-100209.5535647337,1747829869.410506
-123656.30998090626,-100207.09487284362,1747829869.418559
-123648.10689069115,-100205.91023038748,1747829869.427569
-123654.92417275002,-100202.22219255236,1747829869.435564
-123642.49660283288,-100198.71296867287,1747829869.44359
-123654.85711751666,-100199.00354135079,1747829869.452614
-123638.13801266409,-100192.43212848093,1747829869.4596
