C3,C4,Timestamp
-151500.28038028246,-121043.74868199215,1747830153.975539
-151510.1598513317,-121046.4755948157,1747830153.982563
-151503.253162295,-121045.35800759292,1747830153.989504
-151505.08600534036,-121046.14031864886,1747830153.995509
-151503.34256927285,-121043.7263302477,1747830154.002522
-151500.81682214938,-121046.29678086005,1747830154.01155
-151508.37171177528,-121046.98968493816,1747830154.018563
-151495.4076999912,-121044.95567619272,1747830154.026566
-151507.7011594416,-121044.575696537,1747830154.034548
-151492.61373193428,-121045.6262285264,1747830154.040638
-151508.97520887558,-121044.575696537,1747830154.049615
-151486.3552434868,-121042.42992906929,1747830154.057647
-151507.4105867637,-121043.07812965849,1747830154.064629
-151481.03552830644,-121040.03829241256,1747830154.072738
-151506.02477860748,-121042.34052209146,1747830154.081697
-151480.16381027267,-121040.8653069574,1747830154.08973
-151505.93537162966,-121042.98872268066,1747830154.097719
-151479.80618236138,-121041.0664726575,1747830154.106717
-151502.73907217255,-121041.6699697578,1747830154.116732
-151479.94029282813,-121041.11117614641,1747830154.123745
-151501.88970588325,-121043.21224012521,1747830154.129812
-151479.6050166613,-121039.43479531226,1747830154.137865
-151496.81585989188,-121041.33469359096,1747830154.144802
-151480.99082481753,-121039.23362961216,1747830154.152878
-151492.14434530074,-121040.2171063682,1747830154.160848
-151484.67886265265,-121041.0217691686,1747830154.16907
-151488.34454874333,-121040.70884474622,1747830154.176833
-151485.86350510878,-121040.35121683494,1747830154.18689
-151484.63415916375,-121041.44645231325,1747830154.194849
-151485.26000800848,-121038.16074587831,1747830154.20197
-151477.19102826013,-121038.5183737896,1747830154.208872
-151488.03162432095,-121039.72536799019,1747830154.218979
-151473.39123170273,-121039.09951914544,1747830154.226034
-151492.501973212,-121042.65344651384,1747830154.232977
-151470.46315317907,-121039.23362961216,1747830154.240969
-151489.05980456588,-121038.42896681179,1747830154.249049
-151467.22215023305,-121038.2725046006,1747830154.25701
-151489.81976387737,-121038.25015285614,1747830154.26705
-151463.1094292533,-121035.72440573269,1747830154.274113
-151490.19974353313,-121039.18892612326,1747830154.28207
-151462.7965048309,-121035.9702749217,1747830154.28907
-151486.3552434868,-121036.35025457744,1747830154.297118
-151462.41652517515,-121035.59029526595,1747830154.305104
-151483.22599926306,-121035.54559177705,1747830154.312133
-151458.7955425734,-121031.23170509718,1747830154.321139
-151476.67693813765,-121031.566981264,1747830154.329154
-151454.72752508253,-121025.55436200553,1747830154.337154
-151471.98307180204,-121029.75648996313,1747830154.346164
-151459.57785362934,-121027.96835040669,1747830154.354186
-151465.88104556574,-121026.89546667284,1747830154.362197
-151460.58368212983,-121026.29196957254,1747830154.368225
-151462.48358040853,-121026.94017016175,1747830154.37624
-151461.83537981933,-121024.81675443849,1747830154.385214
-151457.87912105073,-121026.06845212799,1747830154.392276
-151466.5068944105,-121027.11898411739,1747830154.400272
-151452.4476471481,-121024.32501606048,1747830154.409287
-151466.7974670884,-121025.15203060533,1747830154.438303
-151446.7926558009,-121021.70986195921,1747830154.445354
-151465.99280428802,-121023.38624279336,1747830154.452367
-151445.02686798893,-121022.96155964871,1747830154.458355
-151469.18910374513,-121025.62141723889,1747830154.465382
-151442.9034522657,-121022.76039394861,1747830154.472382
-151467.73624035553,-121024.48147827167,1747830154.478376
-151437.8519580188,-121018.69237645775,1747830154.485414
-151465.34460369882,-121022.60393173742,1747830154.491397
-151438.85778651928,-121020.01112938061,1747830154.498432
-151462.93061529764,-121021.93337940377,1747830154.505453
-151439.90831850868,-121020.52521950308,1747830154.511434
-151460.98601353003,-121021.97808289267,1747830154.518432
-151437.62844057422,-121016.4124985233,1747830154.525465
-151453.67699309313,-121017.2171613237,1747830154.531501
-151437.51668185196,-121014.33378628896,1747830154.538485
-151449.6536790912,-121016.39014677885,1747830154.545499
