trial_number,label,channel3_mean,channel3_std,channel3_var,channel3_min,channel3_max,channel3_range,channel3_skewness,channel3_kurtosis,channel3_zero_crossing_rate,channel3_signal_energy,channel3_delta_power,channel3_theta_power,channel3_alpha_power,channel3_mu_power,channel3_beta_power,channel3_gamma_power,channel4_mean,channel4_std,channel4_var,channel4_min,channel4_max,channel4_range,channel4_skewness,channel4_kurtosis,channel4_zero_crossing_rate,channel4_signal_energy,channel4_delta_power,channel4_theta_power,channel4_alpha_power,channel4_mu_power,channel4_beta_power,channel4_gamma_power
145,1,-48.31180227780499,108.79353462291469,11836.033175747338,-376.67101666894223,1026.84506274903,1403.5160794179722,6.171633004080911,54.56503294694626,0.06149732620320856,5299603.717238822,10452361.213175407,9291176.622707432,18506052.932876844,16699355.405903263,11670742.240799772,11960013.596040456,-589.9031460882833,283.33166948483955,80276.83493306635,-1169.8016056466745,-120.3328540755224,1049.468751571152,-0.06446855944854724,-0.8691290105430589,0.0,160170196.20502242,1714526673.1190202,462940249.65705115,5843310.513372683,4386631.7351547945,742140.2926229584,1132143.6083261138
146,1,-19.428735075161907,65.5411405174373,4295.641100326462,-534.3975882123104,218.57932312737648,752.9769113396869,-2.707681778520815,21.572224697635317,0.06684491978609626,1747745.7007582858,2955362.703477171,2115752.761956985,2591053.893591761,2577806.4794697897,2419444.679547792,3071788.878834694,45.19462216878956,394.14020640118565,155346.50230196925,-617.0617807539105,759.51729276673,1376.5790735206406,-0.047436642728920494,-1.2680635113633503,0.013368983957219251,58863507.009430885,594715932.0886774,37181789.28782013,699654.5244079027,703359.9241887855,1002400.4707207732,1086488.1684596068
147,1,50.88615840260825,22.75359197249623,517.7259476508449,-10.048869446283788,103.67960416171992,113.72847360800371,0.002939773863116143,-0.04528122450140071,0.016042780748663103,1162065.5221701926,12524883.266593508,587336.3688874644,1690477.1876559204,1387178.671343416,136296.80875681803,45164.46936700619,2008.004000158114,794.2894553148503,630895.7388243616,609.9216377047851,3492.584168560061,2882.6625308552757,-0.3555433879154623,-1.0432633260400805,0.0,1743952950.499781,22358011753.502686,72967594.15984012,8282642.853379521,6212937.656958413,115866.50281214259,13164.660616822744
148,1,298.7659182891119,119.71173945255383,14330.900562756133,10.22049856191734,474.6069594664732,464.38646090455586,-0.5528203348094073,-0.910761342608692,0.0,38743398.460715756,617326807.7486727,1533163.0065808492,5413478.093928191,4124216.3558889283,257455.0729134943,39099.614261765084,281.133232531002,2332.4522416125105,5440333.459403225,-2401.966083957522,3829.020554302508,6230.98663826003,0.3221326434143921,-1.5701900170402643,0.00267379679144385,2064244138.3348718,34280409306.857662,285850821.50654656,61842464.61843621,51881002.87564405,4270042.475853867,37581.718243453164
149,1,301.42399070704715,126.01473137145219,15879.712522619257,24.473437245554123,482.61281702410633,458.1393797785522,-0.2768996063430422,-1.2442768717312025,0.0,39919314.376446605,519306892.064906,2765012.809492077,2671372.8414743724,2187876.777761854,118732.62265413,23869.195281722696,-1291.705939051916,509.0961554976874,259178.8955425255,-2071.496932849768,-342.64520832483004,1728.8517245249382,0.0012409404904567996,-1.5033809634916306,0.0,720953490.0681696,8347666241.09837,70007894.74021684,7915500.058534291,6341297.628179719,400025.5672209061,28762.789822256294
150,1,-33.92014007884289,135.95457379681585,18483.646136273845,-796.1476927994049,812.283653127628,1608.431345927033,-0.1068899088192373,11.21707029394016,0.040106951871657755,7343199.04267657,30110849.945392102,2977118.9721287526,6551583.213263426,5059167.237667236,283492.0735159661,379236.043014682,-266.3194308570697,119.70997597056618,14330.478346873533,-414.55250707105574,75.2610141449959,489.81352121605164,0.557085299828235,-0.8855589313753214,0.0106951871657754,31885937.58199124,687081466.4571956,10760856.15169967,5426818.578449158,4772658.808739338,214144.8806082223,30303.774845658765
151,1,-176.2042986186035,204.07557112247386,41646.83872896389,-798.0363253011806,1902.9648294486808,2701.0011547498616,6.807959817590118,62.42922119408652,0.0213903743315508,27187852.799158577,111804315.1584641,10380320.833246635,5265375.026118826,4764563.576259587,814810.1211056304,144719.61404026384,-10.993566218382108,86.3232660758457,7451.7062660012525,-238.97823127760944,152.1446147467318,391.12284602434124,0.04825302142976903,-1.2207026052636432,0.02406417112299465,2832139.221810503,46603219.09589479,2702320.165334661,2234669.0122183845,1776479.2966279474,91613.27716796106,22501.984385199463
152,1,-357.14870217532666,77.6725919985057,6033.031547766332,-536.7532456339958,-147.8019260201985,388.9513196137973,0.002338640922999198,-0.32652641927748105,0.0,49961996.902969144,787761974.1298026,2227031.6963522076,5323068.054751466,4085822.144374362,243700.0164178173,78853.12251186218,146.81899744599124,192.90548339616112,37212.52552430659,-89.91077577515918,697.5432113370255,787.4539871121847,1.2509754488516378,0.7672076264433869,0.016042780748663103,21979360.48222186,612442129.0191821,168151002.88304725,16579676.62305861,12889896.818479674,678223.9232387225,143727.5789575828
153,1,-165.31253096023713,171.85039616754443,29532.558662941967,-367.73571069207566,143.96964417604406,511.7053548681197,0.7214288564806225,-1.20976107034845,0.00267379679144385,21265936.041727576,481550771.94139683,4690106.59167863,5792034.746504282,4477714.637516133,211350.67976827626,25217.731138991778,57.36008113971104,51.298611347284684,2631.547526159765,-173.0902283666056,161.2416665310576,334.33189489766323,-0.6898277665924443,2.846629269886633,0.0213903743315508,2214725.6865082355,63986978.149894714,15646583.753685268,2713552.315684661,2374348.6851478326,672013.8831938201,154159.51647914725
154,1,-115.90235735414868,385.6356456010876,148714.85115816764,-1211.3202417035725,333.910276664187,1545.2305183677595,-1.0677513086288033,-0.14027412153164942,0.008021390374331552,60643429.64180773,504757635.2606706,18292122.519164357,13220547.346603662,10559285.983139955,311096.12486694293,33349.04020855491,-19.716406305333066,24.177720114553217,584.5621499376713,-68.09643027536018,46.76468397421432,114.8611142495745,0.4531365566534718,-0.39477110066346865,0.029411764705882353,364013.7614979586,6429647.624449462,448054.01253247936,391783.5690181058,408018.8319340959,22414.523318603256,9362.793407546356
155,1,-2895.0646663282755,1018.9514765072167,1038262.1114762371,-4776.397512120853,-788.5399723139461,3987.857539806907,-0.05538701583497641,-1.024507068157534,0.0,3522953413.6033087,37257066358.74552,28113861.89864434,8483295.41261546,6476034.363966683,413945.4118096594,86181.89764206902,134.0906376723379,136.3429458897343,18589.398893891015,-147.7083315553761,410.7879790685114,558.4963106238874,-0.29045808216464647,-1.0619135503768415,0.008021390374331552,13677067.053969191,356960692.725823,34690910.75346619,20154074.46835428,15658213.711228427,729484.9331707181,27958.845889257045
156,1,-3601.7772664998174,2039.5205398638798,4159644.0325266514,-6745.640737848822,1887.3486350046371,8632.989372853459,1.180620290752581,0.2310720603717491,0.00267379679144385,6407533872.740579,107166154696.28893,38447522.25839088,3919998.0537327235,3023110.912096422,391592.72836272005,257059.03416982386,237.56357556169323,111.37551816665491,12404.50604689088,-53.416914211073944,600.1552609472543,653.5721751583283,-0.9176370546715148,0.8455175000856374,0.00267379679144385,25746518.47172465,521638581.9619193,1408074.9806066079,398541.22366833733,654237.2171654922,205928.5763995859,29157.710022185256
157,1,23193.88034943622,15312.433574874429,234470621.9849417,1970.3538632983343,54844.03180443801,52873.67794113968,0.3954621949449116,-1.073989417575342,0.0,288887588660.6904,2552799336035.6987,1779107555.201521,37565725.35613468,29113238.235659078,886359.3738612179,251970.840589327,-1120.4140943234677,886.2608550133915,785458.3031290678,-2539.7814588473257,47.434762980544306,2587.21622182787,-0.19103415594468398,-1.4396707975838279,0.0213903743315508,763253981.1620164,8191078781.724791,29251540.98132281,3142343.72325498,2864863.0409964994,373038.6529348157,19817.97681641893
158,1,103752.02151545502,30795.954539116916,948390815.9753559,47680.53980690301,185751.33377472663,138070.7939678236,0.15337706703792542,-1.0793486622690474,0.0,4380614421410.0283,49012889682693.125,7348689298.93301,118197235.41595082,101686524.61299458,8329719.071292329,7921683.758475166,-4957.224434834791,1549.6389453349655,2401380.860898864,-8886.113853137053,-2496.147324969196,6389.966528167857,-0.20410531934775034,-1.1553505524418233,0.0,10088820154.375021,111147100903.31787,50656292.86224395,2758510.888046806,2148320.6071818005,272672.6885729755,272674.0002078609
159,1,-104069.48474310852,31051.067600199032,964168799.11213,-186524.20646875096,-49029.11356659424,137495.0929021567,-0.15622510564992703,-1.0808791263464266,0.0,4411190293724.276,49287283991592.52,7286048969.284732,116415439.5681323,92125428.57784757,2325195.2682730625,76133.26509903862,4542.935060811918,1306.3350335864977,1706511.219975436,1879.1185246450136,8052.940531679231,6173.822007034218,0.1369717946867237,-1.0655298492663539,0.0,8356944049.836878,94031070273.99205,12896860.346739314,225822.4011591128,185364.31556684928,7710.881672314918,2022.9976913985236
160,1,-23136.51321446027,15251.225549024844,232599880.74722818,-54732.63906437708,-1926.8786785195348,52805.760385857546,-0.3964444021707964,-1.064693534290936,0.0,287193898551.8259,2533991247396.7705,1749800701.0983984,29289560.44737495,23075023.970234085,524364.8015843851,8877.743151906725,1073.4174459225276,669.401923163292,448098.934734714,136.58852686051887,2453.464262942963,2316.8757360824443,0.3816545066124953,-1.0719557563644486,0.0,598521156.5316379,5395800021.390469,3407248.8444546815,41185.236680605856,39040.31603029921,3871.6827853107425,546.3477915832792
161,1,3719.2242864145583,2063.8116954367306,4259318.714221432,-1829.5264328023536,5507.869093692895,7337.395526495249,-1.2059262960196138,0.22888927541525828,0.00267379679144385,6766388554.572114,113767102802.76474,36826767.45999286,522235.2954468431,417300.586458892,11395.707557344891,1011.7631959204991,-127.02021648716945,102.67626087648064,10542.41454757511,-220.21036077244315,128.70213888931494,348.9124996617581,1.030827585673921,-0.24567955051314216,0.008021390374331552,9977029.679064417,164790726.07107225,133737.91994241267,8718.682577834836,6622.30233413725,2443.8934294550872,897.2179347290953
162,1,2934.3748417792153,1166.3431498572927,1360356.3432190313,1140.18031726945,4986.214790377283,3846.034473107833,0.12823620778674347,-1.2991544650466937,0.0,3729121108.676898,40425579788.159195,8733063.254955254,195302.27538744712,148379.62462732533,26237.963820296918,18312.606882019936,-123.52561676147488,53.241990972198465,2834.7096026836625,-215.8447759207865,-35.8256982924734,180.0190776283131,0.020364304761292317,-1.2455910659664495,0.0,6766889.562020922,76356598.11983499,26042.421969232015,5845.981272954927,5938.915366232306,6425.2541636527885,2012.5428498070353
163,1,359.745548979359,310.2714823161532,96268.39273866297,49.87115905110438,1134.1131741226725,1084.2420150715682,0.9571026413125379,-0.4295903940189132,0.0,84406284.52817212,404286405.3600265,2004349.4298508381,113254.04285015422,89997.66949495982,66834.92401648505,50693.20712647185,-4.2062471426708905,14.339859747262215,205.63157757115115,-37.11135382697459,16.719396530573285,53.83075035754788,-0.7763415183028475,-0.6513295967855783,0.034759358288770054,83523.21063104544,1014514.7906969242,10617.322629375569,34653.02661399151,27110.934932138032,4657.91780271832,3636.8667662751545
164,1,-13.338248351675361,37.35474481108085,1395.3769599009715,-204.57182457786965,48.93301066195664,253.5048352398263,-0.844304683602203,2.7368105268024907,0.0053475935828877,588408.9000429864,18155037.88564305,561742.2157735355,323510.57393338386,333779.00783640257,240292.73547856035,244012.58827475997,0.9151880876065841,7.295130923719935,53.218935194214865,-40.02725753447861,16.58731678094647,56.614574315425074,-0.9622878667140169,5.044665981057683,0.0374331550802139,20217.132656787035,238198.46382396817,42423.40956117468,62873.48767875502,55068.57799395365,13006.046463705918,15080.057013481157
165,1,-27.779408295486444,28.612505197241433,818.6754536621679,-84.66088901327703,22.146413898746303,106.80730291202333,-0.0542645126750189,-1.0789831770067508,0.00267379679144385,594798.7461121564,12397661.499766642,60305.48382696696,14970.757351286265,11831.078137777691,6721.9903606058715,6543.038746525766,10.447520223078676,3.21905751092104,10.362331258617163,3.491323034706255,20.50264874091698,17.011325706210727,0.038523178100145467,-0.6337894640568855,0.0,44697.86576627541,286466.293700001,24883.00118255986,4998.657105018806,5125.967932873092,2845.060372025675,1491.7792193152825
166,1,102.46627368621287,64.23838154966899,4126.569664120853,-2.4111093197477658,275.20277285711506,277.61388217686283,0.14404377894098716,-0.9912873608933941,0.00267379679144385,5470089.183314766,54990838.482289635,92686.73062144856,10640.51105907214,8138.224236861042,2148.4751574188617,1569.39934502834,14.817960621878537,5.698511098036209,32.47302873444185,4.346541424550196,39.45618918999526,35.10964776544506,0.7765811569264248,1.5698810631736153,0.0,94264.82466151833,1078937.0264585295,16521.80159585764,1440.6034873743545,1539.4586995353152,1763.9863139853169,968.767904305199
167,1,37.594316317596075,132.4708205960462,17548.51830938986,-111.76684199985306,251.17059079184196,362.937432791695,0.41667498025032385,-1.4048788589758479,0.00267379679144385,7091732.247362722,71121068.47825603,833690.0407578802,11627.669717556542,15700.375209465328,2717.6524410799366,983.5247123655591,16.128529147705763,9.851736031821758,97.05670284069512,3.5532153897153194,35.350143757414116,31.796928367698797,0.43301786925812386,-1.2878276532980453,0.0,133587.6220855995,1157983.7154410915,15396.41431199178,3448.5105809364554,4628.505453928934,1303.679530496264,977.9297680280338
168,1,-66.95511661999474,34.5357005050996,1192.7146093779368,-112.30836861495874,3.3153788748431907,115.62374748980193,0.46376116952615604,-0.9656812180535375,0.008021390374331552,2122712.641864662,26859992.191424653,53183.897903789846,4206.943158123678,5175.752165222011,2557.130953503725,815.3533954083057,11.445939571961178,6.557296195738868,42.998133398651426,1.7979487370655818,25.634657936185363,23.83670919911978,0.38282469907003736,-1.1488975508515131,0.0,65078.867115280715,598720.0338213502,8630.97988381733,6765.581110405038,7477.127626633935,2304.11221669274,835.135309490274
169,1,-0.3770435440238023,39.75935869924207,1580.806604174996,-69.7805890686086,139.70372353055973,209.48431259916833,-0.2840737849766192,-0.6861149870379522,0.013368983957219251,591274.8384873982,10975179.648047341,583526.1564296057,95766.50411604973,72963.05724887583,49080.47626003807,98097.27720567699,14.436634154570454,6.012652432661738,36.15198927599312,-12.276749751566967,41.0814652118313,53.35821496339827,-0.07808012417744503,2.510817126686695,0.0053475935828877,91468.57972584984,1126350.0033635208,2981.47706651081,2425.464053120831,2628.3209234045366,4636.660389934338,6674.357426773489
170,1,-36.702252540079044,20.169146103029014,406.79445452533054,-69.2663821998758,7.806241899607064,77.07262409948287,0.772953414383959,-0.7900863187698377,0.00267379679144385,655939.8237193597,10565870.672402138,9141.35470779138,1429.5176648525066,1555.6292517103363,4894.768485697911,9102.091173205285,6.830998158457073,3.4320397645190477,11.778896945239959,-2.960022788287006,15.550554166109578,18.510576954396583,0.2372558472174235,-0.5041125746051756,0.0106951871657754,21857.095861995367,103437.92536947991,7092.628689744627,2977.420218607202,4114.679589447813,2776.832010493343,1521.213301044702
171,1,-10.460443583125825,29.692026476448888,881.6164362781418,-66.99573927272505,17.17835683031784,84.17409610304288,-0.8932160870828042,-0.9184584952997121,0.008021390374331552,370647.9562714787,2433313.165547814,109731.11001170795,23544.320188455324,40692.75635003257,9406.179347277426,3630.0032042916732,-0.9190742868328547,6.729314684846373,45.28367612768904,-10.018234692951069,14.251500456998556,24.269735149949625,0.6434445998917155,-0.9947112672345795,0.013368983957219251,17252.01175347998,336027.87097008445,13100.10995789068,6856.913077450212,11219.45829059494,3122.114138352496,844.0308841410315
172,1,-52.52541251011327,17.997934138523675,323.9256332546359,-86.0472809628694,78.28013795685456,164.32741891972395,3.1332673116226495,14.424465832938502,0.0053475935828877,1152983.877636963,17186987.892840564,5871.889981550235,26911.422729901202,20549.1665953385,15476.71670377112,12923.698307023828,-0.8415235796231321,4.955356755099586,24.55556057031109,-14.473300208787496,26.532352123844163,41.005652332631655,0.977021143047088,3.9789330138392556,0.06149732620320856,9448.632217009432,67309.26833438592,2513.3856266343914,11397.851831216465,9455.906830980019,6240.755984693122,2433.74586880642
173,1,44.17266925927435,26.473780868121946,700.8610734533396,-24.173339484413862,75.39706171904115,99.570401203455,-0.60377832326981,-0.8371550141129589,0.0106951871657754,991880.0828205252,25327260.602935255,31255.1467621045,61182.212003524946,55216.38265204986,2463.1564128971563,751.2131263020163,16.470960238794618,5.398510417795018,29.14391473104134,5.93212298815804,24.75430324517823,18.822180257020193,-0.3415534910636968,-1.155042710988159,0.0,112363.230773704,1637113.5638039347,5502.515214475385,6615.042303963258,7653.094862291162,929.1419387342289,496.3028380709828
174,1,-40.615596272686815,14.666893704378785,215.11777093554605,-77.34071558845976,6.572943963975403,83.91365955243516,0.20800609817659238,-0.9120459186437198,0.0053475935828877,697414.4173890176,10258971.661150914,15795.506481472776,10543.326446859499,8006.502137624578,2072.332384690009,1059.7404694222466,10.165522352074996,8.59686051926858,73.90601078775885,-10.772834410461185,25.108657568851292,35.88149197931248,-0.9551990927840577,-0.052882940361911324,0.008021390374331552,66289.2019488824,952828.047415892,7791.162126808464,6556.464814253269,4977.358937160335,2043.3241526549502,1079.320618760668
175,1,42.64262904356706,32.277549490903255,1041.840201137709,-18.99496188237944,126.71373515642637,145.7086970388058,-0.42306816348831094,-0.4974077691786949,0.008021390374331552,1069727.5208189818,13073292.441135028,218213.02370085384,199232.14512829774,194448.7213402263,145317.31451956593,75843.87141671078,-10.922438126742287,5.936131911280218,35.237662068119334,-26.843664842291613,15.7841268756142,42.627791717905815,0.7686314204048424,3.044846104932579,0.01871657754010695,57796.9564460367,365026.059310549,23340.708425582692,20980.511251823846,25355.264934818675,12503.8102345389,7375.9979329294665
176,1,36.53571007204957,12.367453108417704,152.95389638891072,19.236113407856426,95.03163471191584,75.79552130405942,0.8048623188497045,1.8766633393197347,0.0,556441.690564808,9029407.76316354,62117.96885283833,75628.19978711475,74028.64549189882,68177.43149179006,57013.022797574784,8.091700350367699,4.821595201410666,23.247780286266362,1.4053188929555294,29.02685663470038,27.621537741744852,1.0252499608849535,1.396139284625395,0.0,33182.54967255624,963146.4692761,18403.438281565763,9464.341597517505,8569.435569746496,7839.545911654194,5773.576217009557
177,1,-30.325544815175963,30.39220778534303,923.6862940674655,-121.96422594675428,27.683607372544227,149.6478333192985,0.2692072234745438,-0.7702676613009571,0.00267379679144385,689403.5359393619,9046500.786251176,108718.45254256918,18731.426972461722,17491.335631080226,25226.34347304868,18546.43588784265,16.193066841786333,8.802064756582014,77.4763439790632,3.1707696397374017,32.94591960772961,29.775149967992206,0.3580863566313632,-1.3200569885658966,0.0,127044.7173878871,1202464.1000341026,15840.017760814097,3990.1491313379934,3055.8419382049733,3918.683884540389,1513.0839014259095
178,1,0.3971116673498854,22.96762390850487,527.5117480025244,-83.89506881351298,86.2637156374675,170.15878445098048,-0.8424614732346792,0.9518161292731446,0.02406417112299465,197348.37268389732,2107339.998248446,13235.300132922528,18400.94114252216,17267.21772039701,6756.242240109881,4144.010180341515,26.64562202031669,6.197997827131181,38.41517706512285,-3.769945090205084,41.08737587134597,44.85732096155105,-0.9812522550186672,2.405371457273783,0.0053475935828877,279903.22686810093,4128739.50734307,9576.419842306726,16639.554056209246,14968.723703216532,6099.088989073524,1672.2126630412604
179,1,-39.73659149820468,26.67618313644901,711.6187467293664,-81.60675705546919,9.382881877470538,90.98963893293973,0.08860906821134956,-1.3226377653584762,0.008021390374331552,856690.1785335849,9808031.552047562,28783.726502561887,5166.893305189383,3948.6769431361936,1342.4122606629069,768.5219344651065,0.6729080312009763,13.01810334100792,169.4710145971616,-22.79752330011661,24.063263828088168,46.86078712820478,-0.21917335918640748,-1.2675060511131802,0.00267379679144385,63551.508611040525,551401.8296739826,20151.34943406751,4181.846911733947,3138.3039616955202,1353.115459398539,778.2493325096789
180,1,19.624482214857423,36.27014401428366,1315.523346816877,-201.6384263700038,50.8645903253032,252.503016695307,-2.3488832810269633,7.9801374751851455,0.008021390374331552,636040.7247327813,9762312.574177586,64670.32404175503,6870.472044904501,6210.646550753299,4341.003289303878,1375.0754435757406,-21.13710638111151,5.171794282361958,26.74745609907184,-60.918636851443125,5.732788257490256,66.65142510893338,-2.4036704907583695,21.721215425442264,0.0053475935828877,177098.24612729577,2315009.3443185533,25136.221082667937,6413.4687984583,5806.979749026099,4287.847217985095,1232.068272065944
181,1,-11.805627397755206,36.235426317738785,1313.0061204282765,-76.53710051186135,43.55083415299259,120.08793466485395,-0.22993596706644948,-1.3072082119281083,0.008021390374331552,543189.7305474065,5453472.195372202,40438.05214221092,3239.0370093837264,4656.517823220334,9679.336352468372,3721.9821759359793,1.0140894119312822,8.875386273639592,78.77248150631007,-18.995102530254485,13.052181704419128,32.04728423467361,-0.6266014293934348,-0.8209759661210585,0.02406417112299465,29845.521206796257,219571.83028098015,20175.103113326666,4719.159806019903,4785.237722580279,5702.532314504254,894.3754895821257
182,1,12.647721535137638,58.228921137099526,3390.6072567905558,-78.28805160771117,96.56087799672969,174.84892960444085,-0.20145078100637928,-1.4249889807293519,0.01871657754010695,1327913.9716910317,15592722.193449099,28573.59338652654,6620.123487320816,6837.432905969623,4110.51140799999,4798.369740135945,22.824263217498718,7.461072783090377,55.66760707457198,9.7188203522619,36.484320771221974,26.765500418960073,-0.020462908466899462,-1.3684935020176647,0.0,215653.85983759258,2795915.752102013,23204.341137748863,2656.923815626747,2751.729672182625,1907.2716269660639,353.6514608871329
183,1,81.06229517163489,38.746126805329276,1501.2623424146557,-3.246504816124798,119.25451495654124,122.50101977266604,-0.8386022612888433,-0.7817325264092081,0.00267379679144385,3019061.9072995605,55821244.277418494,89707.14585737734,26454.576263779196,22214.595242151398,3267.4743918316713,8341.240069786487,13.292939841640269,10.515290610008778,110.5713366129388,-3.4201257331078523,33.62609375417378,37.04621948728163,0.1560045284841099,-1.0950202348910028,0.02406417112299465,107440.32125615586,898416.9842243498,17395.08606000199,11934.49642174999,9219.909474093445,1011.7385983966191,1483.3088258292103
184,1,31.03553261790261,56.19853770928793,3158.275640662258,-40.07530936220155,141.23015087226327,181.30546023446482,0.45429278043354704,-1.2262021203699462,0.00267379679144385,1541433.492151644,14607802.734009812,121046.95529545895,3623.9837105252354,3876.603966086658,3185.2862080505106,2367.174267657952,10.1074640892249,6.580225811262966,43.29937172721136,-6.972247016213885,23.07924005750209,30.051487073715975,-0.4677482700748746,-0.8797933634825097,0.026737967914438502,54402.11556377617,715920.2510669371,21938.429799197223,1710.9312435425963,1834.820325242083,1914.984971391387,1021.961392610969
185,1,51.372407946613414,70.85033995111831,5019.770671189032,-83.55340962010837,140.62020623338947,224.17361585349784,-0.38784227535870036,-1.1757469374815002,0.00267379679144385,2864426.718563941,35334707.91952818,104784.2900977495,5065.42784773401,4233.489088186487,2104.0451500616564,388.61063562368685,19.070315280654725,3.2326231713264098,10.449852567796416,9.548047335236106,25.38801775416937,15.839970418933262,-0.9401597229288317,0.4532410327670413,0.0,139923.4147742922,1834807.7773488546,34516.9234941807,10514.374605456513,8623.816566356656,1556.7946507952865,379.2598137787582
186,1,-98.35428849077063,41.31034453393463,1706.544565512383,-192.5765557177857,-15.619273785014345,176.95728193277137,0.5398062319166225,-0.9736059605919514,0.0,4256161.375634256,86009787.28795482,12900.162675125963,4845.867283552862,3855.977596816263,1071.04212171854,1001.1033848957096,0.4642476646366138,6.9258137662735955,47.96689632510485,-13.355162298904702,21.187237387723144,34.542399686627846,0.43572086980561675,0.3062384398406146,0.045454545454545456,18020.2259099903,44565.842212502095,6542.872150575468,8734.604453839116,6729.648353351717,1271.142703339662,791.9150085389842
187,1,32.44296692172223,18.187072074870297,330.769590656527,-15.28131995840451,97.40848123404076,112.68980119244527,-0.615268359394869,0.31767285056480166,0.00267379679144385,517360.06930934323,9143181.817323003,22189.858548525095,12981.383084201778,16703.358365791923,20305.8273673346,19026.010994479057,2.7258405580898306,10.125095447105295,102.51755781299238,-22.225210861759862,18.152046027417896,40.37725688917776,-0.8405377891101464,-0.46355233997041934,0.00267379679144385,41120.46394585883,285421.57213572465,36383.303060343584,13570.515259798865,11000.263901142405,4820.318952950878,3671.0478837914397
188,1,-23.875523198520316,33.19419408167648,1101.8545207320055,-148.24858989905715,35.919053313503355,184.1676432125605,-0.01120434758048916,-0.1972340255793128,0.01871657754010695,625288.7781469228,17560466.910100978,3474.880312852338,20125.52486327557,27957.998342306906,73635.85495729635,165795.18208121098,16.450142274502536,4.716651391105074,22.246800345213433,-9.073109437148789,40.91700574680135,49.99011518395014,-0.547306472846398,6.513836620040864,0.0053475935828877,109527.38896752424,1261785.338468155,3289.0798403885988,6358.416668467947,9964.839092104208,9358.128101645581,14523.93707722359
189,1,32.81439165334841,15.961912552635724,254.78265233798987,-32.0790528884184,64.68555327542157,96.76460616383997,-1.1273972967108652,0.6408695563332389,0.008021390374331552,498006.04001708224,10191063.67696688,18874.160299183626,8865.909706497836,7703.752146426634,9885.148779739038,9855.93360276615,2.4500835789341324,8.140205910780836,66.26295226991125,-25.635261624571683,16.435433086244075,42.07069471081576,-0.2567193462299628,-0.5015778101527784,0.045454545454545456,27027.43231831406,327290.7249679424,7199.163375384806,5092.257566525369,4284.703713618039,3224.9451674748857,2197.649052811946
190,1,-78.28319793207325,77.22217420972032,5963.264189676395,-171.86566509785737,37.111220479931035,208.9768855777884,0.3597206786897853,-1.5070862197914492,0.00267379679144385,4522229.7022875585,86744800.82969862,118600.34931616066,54331.493450318296,46955.66575982729,6800.634965176273,994.0627600615763,-17.16787210776956,4.3517123081793905,18.937400013159998,-28.63539589404627,-8.986310959372076,19.649084934674192,-0.4127771224811781,-0.3741956233115493,0.0,117313.78903798765,2023374.506507243,30104.992660584317,15622.675106183224,16365.753798454505,2684.4717367166995,977.1717919616374
191,1,45.66489131464389,59.963350660441805,3595.6034224271066,-100.90715267710766,108.7347597166954,209.64191239380307,-0.8258650177031517,-0.48417331162048605,0.008021390374331552,2124651.259730799,31735261.955105945,54123.04297551211,6301.21213003608,4934.993444201556,2380.740022388736,1893.7418600809672,1.59286009994853,9.403231798817576,88.420768262294,-15.557819895486318,19.777403100408264,35.33522299589458,0.21996804641469833,-1.361440402838368,0.013368983957219251,34018.28136355296,440191.6472217561,5280.392594725612,6842.391742749966,5409.641945728795,2142.7721515264143,1234.695000694931
192,1,-57.736471590364054,89.26074531081085,7967.480653441441,-160.36303421961566,92.04353870090564,252.40657292052128,0.49005373743648867,-1.3940910347461737,0.008021390374331552,4226566.821124737,113827001.62083611,674080.0717870259,55894.55936274827,44611.594208307026,27931.888885441786,66959.8847379087,3.3916078161733716,6.106052336522275,37.28387513634914,-14.772924806897208,28.519207634995837,43.292132441893045,0.5010025550915059,0.4728708510876696,0.0374331550802139,18246.29263943896,205117.62686060974,16475.93500706201,12322.412289022752,9451.706278311707,4049.3726326227384,6260.502766189152
193,1,96.46489822641168,55.37301545335196,3066.170840397155,-37.106119675834634,197.274091530212,234.38021120604662,-0.6593004874808297,-0.5275257882099456,0.00267379679144385,4626996.138905691,86042436.54825309,50918.58999712154,17544.262748698646,16591.619667342577,46527.28450219081,109812.80017255672,16.396407767302158,8.141477502577088,66.28365592496884,-4.643135447231543,35.949488630000815,40.59262407723236,-0.023609378871088074,-1.1613485966359776,0.0053475935828877,125337.06550513415,1414444.0546085546,14177.89102505057,5579.131303325213,4677.960966152249,5829.15282777145,8723.39907416098
194,1,-86.07839048549782,77.03730049445633,5934.745667473161,-200.6644855393863,72.40075268607461,273.0652382254609,0.4371265862699331,-0.9222034803982386,0.00267379679144385,4990743.881041579,112942533.45546858,644491.5512867103,62817.05827865106,71232.94083256043,16313.164080947508,3520.699869035272,5.53870562215101,9.48546867748064,89.97411603146632,-13.243508198792597,25.999326641709132,39.24283484050173,0.36256043568794777,-0.9460493343292109,0.03208556149732621,45123.61462411726,402721.13407362846,27305.578735930143,6678.871130719747,7389.187146842435,3509.0514908858518,733.0426023334622
